id,date,cost,bedrooms,bathrooms,square,square_lot,floors,view,condition,grade,square_above,square_basement,lat,long
0723000114,20140505T000000,1.395e+006,5,3.5,4010,8510,2,1,5,9,2850,1160,47.6578,-122.286
5702380780,20150422T000000,240000,3,1.75,1540,6687,1,0,3,7,1200,340,47.1938,-121.981
4136880460,20140514T000000,316000,4,2.5,2010,7226,2,0,3,8,2010,0,47.2588,-122.21
3401700185,20140728T000000,665000,4,2,2970,52567,2,0,3,8,2970,0,47.7333,-122.128
1687900170,20150325T000000,648000,4,2.25,2170,8240,2,1,4,8,2170,0,47.5634,-122.128
1056200010,20140902T000000,750000,3,1.75,1590,8285,1,0,4,8,1590,0,47.5855,-122.194
2869100080,20140606T000000,744000,3,2.5,2670,12187,2,0,3,8,2670,0,47.6677,-122.15
0475000080,20141111T000000,515000,2,1.5,1400,5000,1,0,4,7,1150,250,47.6681,-122.362
1926059099,20141208T000000,708000,5,3.25,3060,11778,2,0,3,8,3060,0,47.7212,-122.222
7715600050,20150219T000000,385000,3,1.75,1560,5950,1,0,4,6,780,780,47.719,-122.307
8069000216,20140722T000000,356200,3,2,1690,10062,1,2,5,7,940,750,47.5102,-122.241
2767601100,20141027T000000,513000,4,2,2090,4000,1,0,3,7,1480,610,47.6751,-122.379
1761100190,20140724T000000,225000,3,2.25,1470,6808,1,0,3,7,1160,310,47.2884,-122.365
1121000414,20140927T000000,750000,4,2.75,3150,6343,1,3,3,8,1810,1340,47.5424,-122.381
6669080010,20140922T000000,413900,4,2.25,1770,5236,2,0,3,7,1770,0,47.5137,-122.189
8078570380,20140605T000000,292000,5,2.5,2490,7666,1,0,4,7,1490,1000,47.4022,-122.171
0686400380,20141002T000000,770000,7,2.25,3260,8145,2,0,5,8,3260,0,47.6336,-122.115
3426049132,20150422T000000,460000,3,2,1200,7320,1,0,3,7,1200,0,47.6986,-122.286
5634500179,20141215T000000,424500,4,1.5,1830,6985,1,0,3,7,1080,750,47.7494,-122.236
0853200010,20140701T000000,3.8e+006,5,5.5,7050,42840,1,2,4,13,4320,2730,47.6229,-122.22
6908200080,20140616T000000,667000,3,1.5,1720,8100,2,0,3,8,1720,0,47.6746,-122.4
1530900290,20141007T000000,475000,3,2.5,2280,3710,1,0,3,8,1550,730,47.735,-122.159
1545805980,20141110T000000,390000,3,2.5,2770,8820,1,0,3,7,1900,870,47.3685,-122.048
4222200280,20141021T000000,225000,3,2,1460,7740,1,0,3,7,1460,0,47.3467,-122.306
3329530480,20140701T000000,241000,3,2,1770,7000,1,0,3,7,1770,0,47.3321,-122.261
0323069120,20140827T000000,780000,4,2.75,3640,231739,1.5,0,3,10,3640,0,47.5078,-122.018
3747600050,20141105T000000,319450,5,2,2250,5472,1.5,0,5,7,1750,500,47.3065,-122.219
9521100585,20140613T000000,499950,3,1,1830,3000,1.5,0,3,7,1430,400,47.6619,-122.351
0686400670,20150414T000000,678000,3,1.75,1670,7210,1,0,5,8,1670,0,47.6344,-122.116
7694600143,20141218T000000,350000,3,1.75,1480,9375,1,0,4,7,1480,0,47.5076,-122.366
7104100050,20140624T000000,485000,3,2.5,1500,5412,1,0,5,7,900,600,47.5499,-122.394
2817260130,20140613T000000,622500,5,2.75,3320,23760,2,0,4,8,2190,1130,47.7498,-122.146
3832150190,20140520T000000,263000,3,1.75,1570,7775,2,0,3,7,1570,0,47.3876,-122.216
1912100882,20140730T000000,482000,2,2.25,1350,1248,2,0,3,7,1180,170,47.6399,-122.32
8563030280,20140513T000000,700000,3,2.5,2030,8398,2,0,4,9,2030,0,47.6272,-122.095
1796360080,20140709T000000,237950,2,1.75,1460,7926,1,0,4,7,1460,0,47.3665,-122.092
6813600415,20140508T000000,515000,2,1,1060,4960,1,0,3,7,1060,0,47.6896,-122.331
9558200080,20140912T000000,295000,3,2.5,1660,8125,1,0,3,7,1150,510,47.4373,-122.333
2207100635,20150204T000000,419900,3,1.5,1450,7000,1,0,3,7,1450,0,47.5983,-122.15
8691350130,20150204T000000,715000,4,2.5,2927,12171,2,0,3,10,2927,0,47.5948,-121.983
1148000005,20140623T000000,346000,3,1.75,1270,8100,1,0,3,6,880,390,47.4828,-122.344
8563020380,20140520T000000,519900,4,2,1820,9350,1,0,4,8,1820,0,47.6288,-122.098
1024049024,20141203T000000,1.735e+006,5,3.5,4870,7700,2.5,3,5,10,3650,1220,47.5832,-122.29
3222049024,20140522T000000,361000,3,1,1100,4046,1.5,4,4,6,1100,0,47.344,-122.331
0868002335,20150304T000000,1.43e+006,3,2.75,2710,9204,1.5,4,3,9,1480,1230,47.7039,-122.385
4232901990,20140516T000000,605000,2,1,910,3600,1,0,4,7,910,0,47.6341,-122.361
1099600010,20140612T000000,210000,4,1.5,1130,7840,1,0,4,7,1130,0,47.2986,-122.377
9839300545,20140714T000000,605000,2,2,1270,5500,1.5,0,4,8,1270,0,47.6121,-122.294
1473200130,20150320T000000,303000,3,2.25,1340,873,3,0,3,8,1340,0,47.7325,-122.343
1545808110,20140617T000000,250000,4,2.5,1800,8100,2,0,3,7,1800,0,47.3611,-122.047
7201600190,20150220T000000,430000,4,1.75,1570,7650,1,0,3,7,1100,470,47.6801,-122.106
4354700010,20150421T000000,482500,3,2,1330,6490,1,0,4,7,1330,0,47.7181,-122.308
2159900020,20141126T000000,445000,2,1.5,1510,2001,2,0,4,8,1510,0,47.6211,-122.153
2591850080,20140630T000000,436500,4,2.5,2290,11173,2,0,4,8,2290,0,47.4314,-122.164
6151800080,20140902T000000,570000,3,1.5,1980,10203,1,0,4,7,1680,300,47.3402,-122.046
0526059224,20150206T000000,470000,4,1.75,1650,7276,1,0,3,7,1010,640,47.7721,-122.206
1175000073,20140606T000000,500000,4,1,1720,4011,1.5,0,4,7,1720,0,47.6719,-122.396
1036450290,20150202T000000,495000,3,2.5,1860,3150,2,0,3,8,1860,0,47.719,-122.182
7159200005,20140507T000000,3.2e+006,7,4.5,6210,8856,2.5,2,5,11,4760,1450,47.6307,-122.354
5649600225,20150403T000000,457500,3,1,960,4600,1.5,0,4,6,960,0,47.5553,-122.286
3820100284,20140827T000000,355000,3,3,1850,9600,1,0,3,7,1230,620,47.7717,-122.25
2927600630,20150416T000000,995000,4,3.5,2780,9550,2,4,5,10,2530,250,47.454,-122.373
2826079145,20140814T000000,655000,5,2.5,2560,46786,2,0,3,8,2560,0,47.7125,-121.915
1446400725,20140610T000000,165000,3,1,970,6600,1,0,3,7,970,0,47.4836,-122.332
9433000460,20141007T000000,779950,4,2.75,2990,4298,2,0,3,9,2990,0,47.7101,-122.108
5592050080,20150429T000000,449999,4,2.5,1950,4947,2,0,3,8,1950,0,47.5042,-122.193
1525079069,20140708T000000,650000,4,3,3720,57499,1,0,3,9,1880,1840,47.6469,-121.897
2767603649,20140730T000000,520000,3,2.25,1210,1250,3,0,3,8,1210,0,47.6722,-122.384
6448000020,20150129T000000,1.49e+006,4,2.5,2420,18480,1,0,4,9,2420,0,47.6214,-122.227
6127010670,20140728T000000,627000,5,3.25,3570,5425,2,0,3,7,3570,0,47.5933,-122.007
9269750010,20150402T000000,230000,5,2,1210,12538,2,0,3,7,1210,0,47.2848,-122.361
5104511630,20140812T000000,444000,4,3,2800,7198,2,0,3,8,2800,0,47.3538,-122.013
5416500950,20150309T000000,428900,4,2.5,2820,5056,2,0,3,9,2820,0,47.3591,-122.038
2212210660,20150227T000000,204000,3,1.5,1460,7140,1,0,4,7,980,480,47.3954,-122.191
1005000250,20150130T000000,350000,2,1,840,5551,1,0,3,6,840,0,47.5354,-122.28
6450300605,20150501T000000,410000,3,2,1750,2550,1,0,3,7,1750,0,47.7329,-122.343
6905200050,20141009T000000,606400,3,3,1800,5000,1.5,2,3,8,1500,300,47.6475,-122.371
1774000780,20150105T000000,469500,4,2.75,1930,13041,1,0,4,8,1180,750,47.7502,-122.085
8965520190,20141030T000000,1.2e+006,3,2.5,3420,16622,1,4,3,10,2410,1010,47.5638,-122.105
5101402312,20150423T000000,485000,3,1,1260,7250,1,2,3,7,960,300,47.6947,-122.311
7986401305,20141216T000000,767500,2,1.75,2210,9374,1,3,4,8,1560,650,47.6634,-122.359
5605000430,20140917T000000,1.16e+006,4,2.5,2790,5450,2,0,3,10,1930,860,47.6453,-122.303
6822100780,20140911T000000,710000,2,1,1210,6000,1,0,4,7,1000,210,47.6482,-122.402
4058200630,20141002T000000,353000,3,1.75,2190,7021,1,2,4,7,1390,800,47.5033,-122.232
9412200660,20140619T000000,395000,4,1,1980,10350,1,0,4,7,1430,550,47.5226,-122.045
0225039145,20140619T000000,285000,3,1,1210,4731,1.5,0,3,7,1210,0,47.6865,-122.397
2591830020,20140916T000000,348000,4,2.5,2720,7697,1,0,4,8,2120,600,47.4391,-122.161
0255580190,20140915T000000,302000,4,2.5,1740,7895,2,0,3,7,1740,0,47.3401,-122.282
6072800170,20150428T000000,2.5e+006,4,4,3330,24354,1,0,4,10,3330,0,47.5708,-122.192
1311200460,20140618T000000,265000,4,1.5,2050,7100,1,0,3,7,1050,1000,47.3395,-122.28
5101403915,20150403T000000,970000,2,1,1290,5376,1,0,3,6,1290,0,47.6966,-122.315
2202500290,20140502T000000,435000,4,1,1450,8800,1,0,4,7,1450,0,47.5746,-122.135
7454001060,20150408T000000,295000,2,1,670,7952,1,0,4,6,670,0,47.5124,-122.372
5101402472,20150129T000000,340500,2,1,940,5413,1,0,3,7,940,0,47.6956,-122.304
3992700585,20141120T000000,445500,3,1.75,1880,9360,1,0,4,7,940,940,47.7131,-122.283
6084600660,20140718T000000,263000,3,2.5,1720,6847,2,0,3,7,1720,0,47.3266,-122.272
4289900005,20141230T000000,1.535e+006,4,3.25,2850,4100,2,3,3,10,1820,1030,47.6147,-122.285
5416100020,20141209T000000,323000,3,1.75,1910,8329,1,0,3,8,1910,0,47.19,-122.016
6882510020,20140715T000000,340000,4,1.75,1800,5210,1,0,5,7,1080,720,47.5298,-122.28
0807800020,20150304T000000,315000,5,3,2110,10766,2,0,3,7,2110,0,47.3599,-122.176
8961950250,20140915T000000,384000,5,2.75,3220,8160,2,0,3,9,3220,0,47.3154,-122.254
0739800250,20150222T000000,269000,3,2.25,1420,7297,1,0,3,7,1130,290,47.4046,-122.194
3205100010,20141216T000000,406000,3,1.5,1370,7853,1,0,4,7,1370,0,47.5409,-122.18
7518502960,20150227T000000,395000,2,1,980,5100,1,0,4,6,980,0,47.6824,-122.38
7228501903,20140805T000000,250000,1,1,780,1033,1,0,3,7,780,0,47.6155,-122.306
8562790980,20150303T000000,713000,3,2.75,2310,1850,2,0,3,10,2020,290,47.5304,-122.073
2770600795,20150302T000000,585000,4,1.75,2500,7000,1,0,3,7,1250,1250,47.648,-122.386
5457300095,20150107T000000,1.775e+006,4,3.25,3730,7071,3,2,3,11,3730,0,47.6292,-122.355
8925100255,20140612T000000,1.184e+006,4,2.5,3200,7500,1.5,1,5,8,1860,1340,47.6826,-122.274
3343901188,20150323T000000,300000,3,1,1320,7200,1,0,4,7,1320,0,47.5048,-122.19
5095400630,20141205T000000,360000,4,1.75,1750,18810,1,0,3,7,1220,530,47.4719,-122.074
1545803340,20150224T000000,269000,3,1.75,1530,7930,1,0,5,7,1530,0,47.3609,-122.05
8827901060,20140709T000000,679000,4,2.75,2100,4480,1.5,0,4,7,1780,320,47.6691,-122.294
0926069132,20140520T000000,450000,3,1.5,2060,44866,1,0,3,8,2060,0,47.7503,-122.051
5017000470,20140710T000000,1.975e+006,6,4.5,4800,9097,2,0,3,10,3580,1220,47.6259,-122.291
1524079028,20141029T000000,393000,5,1.75,1610,15246,1,0,3,6,1610,0,47.5654,-121.894
1693600080,20141030T000000,935100,4,3.5,3200,8049,1,0,3,8,2700,500,47.5841,-122.172
2223069120,20140820T000000,440000,4,1.75,2800,49149,1,0,4,7,1400,1400,47.4649,-122.034
7156200005,20150402T000000,575000,3,1,1740,9163,1,0,3,7,1740,0,47.705,-122.299
2722059075,20140811T000000,455000,3,2.75,2720,31314,3,2,3,8,2720,0,47.3689,-122.163
8044700010,20150427T000000,630000,3,1.75,1940,7306,1,0,3,8,1470,470,47.6632,-122.153
4222200380,20140805T000000,237000,3,2,1710,7920,1,0,3,8,1260,450,47.3473,-122.305
7731100066,20140612T000000,545000,3,1,1510,5000,1.5,0,3,7,1510,0,47.6708,-122.297
7000100635,20140715T000000,600000,3,1,940,19000,1,0,3,6,940,0,47.5828,-122.19
7214780050,20150420T000000,623000,4,2.5,2710,49044,2,0,3,9,2710,0,47.774,-122.08
1250202660,20140924T000000,825000,4,1,2290,6300,1.5,4,4,7,2150,140,47.5917,-122.29
0582000010,20150320T000000,830200,3,2.5,2680,4990,1,0,5,8,1440,1240,47.6538,-122.393
7137950460,20140926T000000,272000,4,2.5,2070,6175,2,0,3,8,2070,0,47.3262,-122.174
8732020440,20150428T000000,297500,4,2.5,2190,8100,1,0,4,8,1250,940,47.3131,-122.392
3424069215,20150217T000000,396480,3,1,1000,10800,1,0,3,7,1000,0,47.52,-122.03
5634500415,20140715T000000,431000,3,2.5,1710,12677,2,0,3,8,1710,0,47.75,-122.234
0567000680,20140801T000000,359000,3,3,1320,1071,2,0,3,7,1080,240,47.5942,-122.296
0326069027,20150326T000000,692500,3,2.5,2420,198198,2,0,3,9,2420,0,47.772,-122.022
0243000380,20150326T000000,365000,3,1.75,2080,7800,1,0,5,7,1220,860,47.4536,-122.355
3526059115,20150421T000000,515000,5,3,2670,11761,1,0,3,7,1370,1300,47.6895,-122.129
2391600555,20140630T000000,406500,2,1,870,5750,1,0,4,7,870,0,47.5637,-122.395
7518504775,20141112T000000,549000,5,1,1500,3978,2,0,3,7,1500,0,47.6811,-122.383
8024200855,20140728T000000,499100,3,1.5,1620,5108,1,0,3,7,1620,0,47.6978,-122.316
2872100245,20140604T000000,465000,3,1,910,4500,1,0,3,7,910,0,47.6828,-122.395
7544800395,20150225T000000,450000,3,2,1010,2820,1.5,0,3,7,1010,0,47.6066,-122.304
2551500220,20140815T000000,330000,3,1,1040,11900,1,0,5,6,1040,0,47.4332,-122.446
1545803980,20150425T000000,239000,3,1,1200,7810,1,0,4,7,1200,0,47.3631,-122.05
3629960590,20150407T000000,376000,2,2,1340,1635,2,0,3,8,1340,0,47.5476,-122.005
8856004328,20150327T000000,255000,4,2.5,2163,5882,2,0,3,7,2163,0,47.2736,-122.251
2310030490,20150323T000000,292500,3,2.25,1390,6004,2,0,3,8,1390,0,47.3536,-122.047
1339300025,20140602T000000,809000,4,1.5,1840,4337,2,0,4,8,1840,0,47.6312,-122.307
0809001565,20140822T000000,625000,2,1,1100,4160,1,0,3,7,1100,0,47.6352,-122.352
3438503045,20150120T000000,165000,2,1,780,6380,1,0,3,6,780,0,47.5423,-122.351
1237500120,20140520T000000,300000,3,1,1090,9900,1,0,4,7,1090,0,47.6755,-122.16
7205000180,20150417T000000,320000,4,2.25,2000,10374,2,1,4,7,2000,0,47.3342,-122.34
3905100220,20140528T000000,535000,3,2.5,1720,4006,2,0,3,8,1720,0,47.569,-122.007
2787250090,20140618T000000,562000,5,3,2795,15101,2,0,3,8,2795,0,47.7301,-121.972
4427100025,20140509T000000,270000,3,1.5,1500,6337,1,0,5,7,1500,0,47.7276,-122.312
9407001340,20140522T000000,320000,3,2,1110,10500,1,0,5,7,1110,0,47.4456,-121.773
2391600330,20150410T000000,505000,2,1,810,5060,1,0,3,6,810,0,47.5635,-122.394
6641040100,20140515T000000,1.1468e+006,4,3.5,4210,10308,2,0,3,10,4210,0,47.5905,-122.117
3649100306,20140506T000000,379900,4,1.75,1500,11600,1,0,4,7,1000,500,47.7373,-122.241
4104910040,20140701T000000,548000,4,2.5,2440,11005,2,0,3,9,2440,0,47.5318,-122.176
6152900332,20140801T000000,415000,4,2.5,1160,16008,1,0,4,7,1160,0,47.7643,-122.295
0252000300,20150120T000000,300000,3,2,1470,16500,1,0,3,7,1470,0,47.3617,-122.061
3326059191,20140616T000000,410000,4,2,1580,9581,1,0,3,7,1580,0,47.692,-122.165
3882300090,20141226T000000,475000,3,1.75,1330,14560,1,0,3,7,1330,0,47.6599,-122.135
3869900120,20150226T000000,430000,3,2.5,1690,1310,2,0,3,8,1140,550,47.5404,-122.387
2597520580,20141008T000000,805000,4,2.5,2910,9000,2,0,3,9,2910,0,47.5451,-122.142
1773100123,20141002T000000,285000,3,1.75,1100,1307,2,0,3,7,780,320,47.5601,-122.363
5652601075,20140825T000000,377000,1,1,950,10585,1.5,0,3,6,950,0,47.6968,-122.297
5437810360,20141107T000000,224500,3,1.75,1300,7735,1,0,4,7,1300,0,47.1983,-122
4083800555,20150326T000000,550000,2,1,980,3080,1.5,0,3,7,980,0,47.6646,-122.339
7183000120,20140812T000000,380000,4,2.5,2500,11070,1,2,4,8,1300,1200,47.336,-122.334
5589300210,20150317T000000,265000,2,1,940,9458,1,0,3,6,940,0,47.7523,-122.311
3013300968,20140801T000000,416500,3,1,1100,4184,1,0,4,7,1100,0,47.5309,-122.382
0625049313,20140902T000000,460000,3,1,1140,4600,1,0,3,7,1140,0,47.6897,-122.337
2623069031,20140521T000000,542500,5,3.25,3010,1074218,1.5,0,5,8,2010,1000,47.4564,-122.004
0125059138,20140722T000000,510000,6,4.5,3300,7561,2,0,3,8,3300,0,47.6795,-122.104
7202340590,20141014T000000,702000,4,2.75,3880,15025,2,0,3,7,3880,0,47.6777,-122.035
1461200040,20140714T000000,529000,3,2.5,3070,22098,2,0,3,9,3070,0,47.4724,-122.147
8085400355,20141204T000000,1.27e+006,5,3,3950,9520,1,0,3,9,2250,1700,47.6363,-122.207
4031700210,20141117T000000,220000,3,1.5,1600,10548,1,0,4,7,1600,0,47.2925,-122.284
3904902430,20150403T000000,620000,3,2.5,2440,10363,2,0,3,9,2440,0,47.5634,-122.016
3083000355,20141204T000000,385000,5,2,2020,4000,2,0,3,7,2020,0,47.5799,-122.305
1036000610,20150507T000000,639500,3,1.75,2010,8072,1,0,4,8,2010,0,47.6327,-122.097
8827900690,20150421T000000,600000,3,2,1460,2800,1,0,4,7,730,730,47.67,-122.295
3905100210,20140723T000000,449950,3,2.5,1530,3840,2,0,3,8,1530,0,47.5691,-122.007
6669020490,20140812T000000,320000,4,2.25,2190,9020,2,0,3,8,2190,0,47.3742,-122.284
2781250100,20150415T000000,394000,3,2.5,2550,5349,2,0,3,7,2550,0,47.3504,-122.026
0424500100,20141008T000000,189900,2,1,800,5600,1,0,5,6,800,0,47.4959,-122.172
9294300515,20141024T000000,775000,3,2,2010,7017,2,3,3,7,2010,0,47.6828,-122.267
5522600205,20140917T000000,500000,3,1.5,2040,6750,1,0,3,7,1280,760,47.7013,-122.369
9808640090,20150319T000000,815000,3,2.5,2415,2186,2,1,3,9,2415,0,47.6506,-122.202
2475200870,20140917T000000,250000,2,1.5,1200,5773,2,0,3,7,1200,0,47.4723,-122.19
2781320100,20150309T000000,245000,3,1.75,1670,24650,1,0,4,7,1670,0,47.1764,-122.026
3972900025,20150313T000000,499000,6,1.75,2400,7500,1.5,0,3,7,1400,1000,47.7661,-122.313
4239400730,20140625T000000,152000,3,1,1090,3264,1,0,4,6,1090,0,47.3155,-122.182
9290870040,20141117T000000,775000,4,2.5,3220,38448,2,0,3,10,3220,0,47.6854,-122.053
0795001930,20141007T000000,324950,2,1,1150,9186,1,0,3,7,1150,0,47.5081,-122.33
7519000665,20150408T000000,565000,5,1.5,1940,3430,1.5,0,4,6,1220,720,47.6853,-122.362
6749700031,20140609T000000,345000,3,2.5,1210,1420,3,0,3,8,1210,0,47.6977,-122.349
4099501215,20140603T000000,713250,3,2,2050,9000,1,0,4,7,2050,0,47.5885,-122.245
0624101110,20141002T000000,725000,4,2.25,3440,14237,2,0,3,9,3440,0,47.7241,-122.065
2806800090,20141104T000000,390000,3,1.75,2200,8036,1,0,3,7,1270,930,47.7763,-122.209
1862400353,20150326T000000,721000,4,2.75,2690,5400,2,0,3,7,2210,480,47.6963,-122.367
2925059294,20150327T000000,860000,3,2,1880,8494,1,0,4,7,1200,680,47.6217,-122.192
1796350300,20140710T000000,195000,2,1,860,10400,1,0,4,6,860,0,47.3682,-122.096
3904100220,20141209T000000,276000,2,2,1480,6075,1,0,5,7,740,740,47.5317,-122.276
1150000740,20141003T000000,639000,4,2.5,1990,8034,2,0,4,10,1990,0,47.561,-122.018
8081010040,20140911T000000,1.15e+006,3,2.5,3160,24437,1,3,3,11,2160,1000,47.5531,-122.131
5550300205,20150413T000000,338000,2,1,690,6400,1,0,3,6,690,0,47.5287,-122.367
1025079086,20140820T000000,365000,2,1,960,223898,1,0,3,6,960,0,47.6668,-121.892
1702901485,20140603T000000,440000,2,1,1230,6600,1,0,3,7,1130,100,47.5573,-122.282
8091401030,20150422T000000,240000,3,1.5,1070,8886,1,0,4,7,1070,0,47.3516,-122.166
2883201055,20140910T000000,875000,4,1,1670,4600,1.5,0,5,8,1670,0,47.6838,-122.332
7454000315,20150424T000000,299500,2,1,740,6300,1,0,3,6,740,0,47.5158,-122.376
5100401411,20141027T000000,485000,4,1,1210,6380,1.5,0,3,7,1210,0,47.6924,-122.321
0122029066,20150508T000000,490000,3,1.75,2020,215622,2,0,4,7,2020,0,47.4189,-122.499
7987400475,20150417T000000,745000,5,3,2400,10126,2,3,3,8,2400,0,47.5726,-122.373
7452500530,20150219T000000,250000,2,1,850,6370,1,0,3,6,850,0,47.5198,-122.373
1102000237,20150428T000000,712500,4,2.75,2420,11201,1,1,3,8,1420,1000,47.5459,-122.265
3586500620,20140814T000000,685000,4,2.5,2650,25248,1,2,3,9,2330,320,47.7537,-122.373
3423600065,20140604T000000,540000,3,1,1050,4160,1,0,4,7,1050,0,47.6756,-122.3
0148000590,20140731T000000,725000,4,2.75,2440,7042,1.5,2,4,7,1640,800,47.5731,-122.408
1180000625,20141029T000000,315000,4,2.5,1950,3225,2,0,3,7,1950,0,47.5014,-122.226
7518505345,20141229T000000,550000,2,1,950,4080,1,0,4,7,950,0,47.6765,-122.384
2621600015,20150121T000000,120000,3,1,1150,8924,1,0,3,6,1150,0,47.3865,-122.217
0748000145,20141211T000000,335000,2,1,1070,6678,1,0,4,7,1070,0,47.7315,-122.357
3331500940,20140617T000000,342000,2,1,740,6180,1,0,3,6,740,0,47.5517,-122.272
0023500180,20140505T000000,570000,3,2.25,2010,6000,1,0,3,8,1330,680,47.6912,-122.115
0224069010,20140725T000000,653450,3,2.5,2070,49658,1,0,4,8,1540,530,47.5936,-122.013
1438000110,20140603T000000,580135,4,2.5,3150,5886,2,0,3,8,3150,0,47.4787,-122.122
3445400120,20140725T000000,267500,3,1.5,1390,2153,2,0,3,7,1390,0,47.5506,-122.29
3448000410,20140513T000000,354901,3,2.5,1490,1709,3,0,3,8,1490,0,47.7173,-122.299
4137030040,20140612T000000,299995,3,2.5,1970,7500,2,0,3,8,1970,0,47.2658,-122.218
7135520610,20140529T000000,950000,4,3.5,4140,13392,2,0,3,11,4140,0,47.5261,-122.144
9268200348,20141028T000000,439000,5,2,2610,5009,1,0,3,7,1710,900,47.6969,-122.366
3575304895,20140923T000000,406550,5,2.75,2400,15781,1,0,4,7,1200,1200,47.622,-122.059
5470100220,20140909T000000,222000,3,1.5,1310,9273,1,0,4,7,1310,0,47.3683,-122.147
7660100336,20141210T000000,300000,3,2.5,1020,1570,2,0,3,7,720,300,47.5871,-122.317
3756500180,20141208T000000,475000,3,1,1470,9750,1,0,3,7,1470,0,47.7155,-122.194
1068000375,20140923T000000,3.2e+006,6,5,7100,18200,2.5,0,3,13,5240,1860,47.6427,-122.408
1051000040,20150424T000000,1.8241e+006,3,2.25,3330,20053,2,0,3,9,3330,0,47.6395,-122.214
3820350120,20140822T000000,310000,3,2.5,1590,3359,2,0,3,7,1590,0,47.7349,-121.986
9522100485,20140515T000000,585000,5,1.75,2000,3750,2,0,4,7,2000,0,47.6618,-122.355
1931300035,20140516T000000,785000,3,2,2180,5440,1,0,5,7,1100,1080,47.657,-122.345
0924059233,20141208T000000,659000,4,2,2350,9329,2,0,3,8,2350,0,47.583,-122.17
1839500065,20140805T000000,279000,3,1,1400,9450,1,0,4,7,1060,340,47.5051,-122.194
2726079061,20140507T000000,535000,3,1.75,2720,149410,1.5,0,3,9,2720,0,47.7092,-121.892
8856920110,20150504T000000,360000,3,2.5,2150,14092,2,0,3,8,2150,0,47.4621,-122.129
1061400360,20140701T000000,280000,3,1,1090,10710,1,0,4,7,1090,0,47.5,-122.169
1545803520,20150126T000000,251000,3,2,1650,7930,1,0,4,7,1650,0,47.3617,-122.05
4022905172,20140926T000000,585000,4,1.75,2270,27122,1,0,5,8,1300,970,47.7637,-122.281
9269750690,20150105T000000,299950,4,2.25,1810,7601,1,0,3,7,1080,730,47.2857,-122.358
1921059310,20150320T000000,193000,2,1.75,1280,6774,1,0,3,7,1280,0,47.2925,-122.219
1837010040,20140905T000000,569500,4,2.5,2800,8190,1,0,3,8,1700,1100,47.7695,-122.368
3885805035,20150508T000000,687500,2,1,1040,7200,1,0,4,6,1040,0,47.6823,-122.203
3331500485,20150102T000000,350000,2,1,800,5150,1,0,4,6,800,0,47.5525,-122.274
2205500540,20141008T000000,365000,4,1.5,1820,12327,1,0,4,7,1380,440,47.5767,-122.144
7504001080,20150304T000000,590000,4,2.5,2940,12600,1,0,4,8,1850,1090,47.6294,-122.062
2473372170,20140806T000000,432000,4,3.25,2820,13059,2,0,4,8,2820,0,47.4508,-122.132
0439200035,20141117T000000,740000,4,2.75,2560,6900,1,0,3,8,1480,1080,47.686,-122.297
9828201202,20150316T000000,622000,3,1.5,1650,3150,1.5,0,4,8,1650,0,47.6156,-122.297
2214800110,20140820T000000,259900,4,2.75,1560,8820,1,3,3,7,1060,500,47.3382,-122.257
2923059064,20150217T000000,199000,2,1,1140,15120,1,0,4,6,990,150,47.4521,-122.196
1241500032,20140819T000000,860000,4,2.5,3070,6923,2,0,3,9,3070,0,47.669,-122.172
